Time,AccelerometerX,AccelerometerY,AccelerometerZ 
96.878884,-1.177,-9.54,-3.275
96.888858,-1.177,-9.533,-3.314
96.898832,-1.177,-9.526,-3.353
96.908806,-1.138,-9.501,-3.269
96.91878,-1.138,-9.435,-3.416
96.928754,-1.138,-9.442,-3.378
96.938728,-1.138,-9.397,-3.409
96.948702,-1.098,-9.378,-3.287
96.958676,-1.138,-9.358,-3.403
96.96865,-1.138,-9.372,-3.325
96.978624,-1.098,-9.365,-3.364
96.988598,-1.098,-9.39,-3.448
96.998572,-1.098,-9.428,-3.455
97.008523,-1.138,-9.494,-3.307
97.018474,-1.098,-9.494,-3.307
97.028425,-1.098,-9.519,-3.391
97.038376,-1.098,-9.512,-3.43
97.048327,-1.138,-9.487,-3.346
97.058278,-1.138,-9.526,-3.353
97.068229,-1.138,-9.474,-3.423
97.07818,-1.138,-9.494,-3.307
97.088131,-1.098,-9.456,-3.3
97.098082,-1.098,-9.462,-3.262
97.108033,-1.098,-9.456,-3.3
97.117984,-1.02,-9.469,-3.223
97.127935,-1.059,-9.501,-3.269
97.137864,-1.059,-9.519,-3.391
97.147793,-1.059,-9.547,-3.237
97.157722,-1.059,-9.54,-3.275
97.167651,-1.138,-9.533,-3.314
97.17758,-1.138,-9.547,-3.237
97.187509,-1.098,-9.547,-3.237
97.197438,-1.138,-9.553,-3.198
97.207367,-1.138,-9.474,-3.423
97.217296,-1.138,-9.54,-3.275
97.227225,-1.177,-9.481,-3.384
97.237154,-1.138,-9.501,-3.269
97.247083,-1.177,-9.469,-3.223
97.257012,-1.177,-9.449,-3.339
97.266931,-1.138,-9.469,-3.223
97.27685,-1.138,-9.462,-3.262
97.286769,-1.177,-9.476,-3.184
97.296688,-1.216,-9.494,-3.307
97.306607,-1.216,-9.494,-3.307
97.316526,-1.216,-9.494,-3.307
97.326445,-1.177,-9.533,-3.314
97.336364,-1.177,-9.565,-3.359
97.346283,-1.216,-9.578,-3.282
97.356202,-1.177,-9.54,-3.275
97.366121,-1.177,-9.54,-3.275
97.37604,-1.177,-9.501,-3.269
97.385959,-1.138,-9.476,-3.184
97.395878,-1.098,-9.449,-3.339
97.405795,-1.098,-9.474,-3.423
97.415712,-1.138,-9.494,-3.307
97.425629,-1.177,-9.494,-3.307
97.435546,-1.138,-9.487,-3.346
97.445463,-1.138,-9.508,-3.23
97.45538,-1.138,-9.501,-3.269
97.465297,-1.216,-9.501,-3.269
97.475214,-1.216,-9.519,-3.391
97.485131,-1.177,-9.547,-3.237
97.495048,-1.138,-9.494,-3.307
97.504965,-1.177,-9.487,-3.346
97.514882,-1.177,-9.547,-3.237
97.524799,-1.098,-9.494,-3.307
97.534684,-1.098,-9.494,-3.307
97.544569,-1.138,-9.499,-3.507
97.554454,-1.138,-9.547,-3.237
97.564339,-1.138,-9.54,-3.275
97.574224,-1.138,-9.547,-3.237
97.584109,-1.098,-9.526,-3.353
97.593994,-1.098,-9.551,-3.437
97.603879,-1.098,-9.533,-3.314
97.613764,-1.098,-9.501,-3.269
97.623649,-1.138,-9.456,-3.3
97.633534,-1.098,-9.456,-3.3
97.643419,-1.138,-9.476,-3.184
97.653304,-1.216,-9.41,-3.332
97.663189,-1.216,-9.41,-3.332
97.673074,-1.177,-9.462,-3.262
97.682962,-1.177,-9.469,-3.223
97.69285,-1.138,-9.483,-3.146
97.702738,-1.138,-9.476,-3.184
97.712626,-1.138,-9.508,-3.23
97.722514,-1.177,-9.56,-3.159
97.732402,-1.177,-9.487,-3.346
97.74229,-1.177,-9.519,-3.391
97.752178,-1.216,-9.547,-3.237
97.762066,-1.177,-9.487,-3.346
97.771954,-1.216,-9.494,-3.307
97.781842,-1.216,-9.533,-3.314
97.79173,-1.255,-9.533,-3.314
97.801618,-1.216,-9.533,-3.314
97.811478,-1.177,-9.547,-3.237
97.821338,-1.138,-9.533,-3.314
97.831198,-1.177,-9.494,-3.307
97.841058,-1.216,-9.462,-3.262
97.850918,-1.177,-9.469,-3.223
97.860778,-1.177,-9.462,-3.262
97.870638,-1.177,-9.469,-3.223
97.880498,-1.216,-9.508,-3.23
97.890358,-1.216,-9.501,-3.269
97.900218,-1.177,-9.501,-3.269
97.910078,-1.177,-9.442,-3.378
97.919938,-1.216,-9.449,-3.339
97.929798,-1.138,-9.456,-3.3
97.939658,-1.138,-9.456,-3.3
97.949514,-1.059,-9.501,-3.269
97.95937,-1.059,-9.449,-3.339
97.969226,-1.138,-9.487,-3.346
97.979082,-1.177,-9.487,-3.346
97.988938,-1.177,-9.456,-3.3
97.998794,-1.177,-9.501,-3.269
98.00865,-1.177,-9.501,-3.269
98.018506,-1.177,-9.501,-3.269
98.028362,-1.216,-9.508,-3.23
98.038218,-1.177,-9.494,-3.307
98.048074,-1.177,-9.553,-3.198
98.05793,-1.138,-9.508,-3.23
98.067786,-1.177,-9.494,-3.307
98.07764,-1.177,-9.526,-3.353
98.087494,-1.177,-9.547,-3.237
98.097348,-1.177,-9.553,-3.198
98.107202,-1.138,-9.487,-3.346
98.117056,-1.177,-9.501,-3.269
98.12691,-1.138,-9.483,-3.146
98.136764,-1.177,-9.462,-3.262
98.146618,-1.177,-9.469,-3.223
98.156472,-1.177,-9.497,-3.069
98.166326,-1.177,-9.508,-3.23
98.17618,-1.177,-9.508,-3.23
98.186034,-1.138,-9.476,-3.184
98.195888,-1.138,-9.469,-3.223
98.205742,-1.138,-9.494,-3.307
98.215593,-1.138,-9.474,-3.423
98.225444,-1.177,-9.501,-3.269
98.235295,-1.138,-9.54,-3.275
98.245146,-1.138,-9.508,-3.23
98.254997,-1.177,-9.522,-3.153
98.264848,-1.177,-9.547,-3.237
98.274699,-1.177,-9.508,-3.23
98.28455,-1.216,-9.533,-3.314
98.294401,-1.216,-9.515,-3.191
98.304252,-1.177,-9.508,-3.23
98.314103,-1.177,-9.547,-3.237
98.323954,-1.177,-9.533,-3.314
98.333805,-1.177,-9.533,-3.314
98.343662,-1.177,-9.519,-3.391
98.353519,-1.177,-9.46,-3.5
98.363376,-1.138,-9.501,-3.269
98.373233,-1.177,-9.462,-3.262
98.38309,-1.177,-9.476,-3.184
98.392947,-1.177,-9.508,-3.23
98.402804,-1.177,-9.522,-3.153
98.412661,-1.138,-9.54,-3.275
98.422518,-1.177,-9.508,-3.23
98.432375,-1.177,-9.494,-3.307
98.442232,-1.177,-9.456,-3.3
98.452089,-1.177,-9.508,-3.23
98.461946,-1.177,-9.508,-3.23
98.471822,-1.177,-9.515,-3.191
98.481698,-1.138,-9.506,-3.469
98.491574,-1.177,-9.547,-3.237
98.50145,-1.177,-9.515,-3.191
98.511326,-1.177,-9.547,-3.237
98.521202,-1.216,-9.54,-3.275
98.531078,-1.216,-9.501,-3.269
98.540954,-1.216,-9.501,-3.269
98.55083,-1.255,-9.533,-3.314
98.560706,-1.216,-9.501,-3.269
98.570582,-1.177,-9.567,-3.121
98.580458,-1.177,-9.494,-3.307
98.590334,-1.177,-9.522,-3.153
98.600223,-1.177,-9.501,-3.269
98.610112,-1.177,-9.49,-3.107
98.620001,-1.177,-9.444,-3.139
98.62989,-1.177,-9.469,-3.223
98.639779,-1.177,-9.476,-3.184
98.649668,-1.177,-9.508,-3.23
98.659557,-1.216,-9.501,-3.269
98.669446,-1.255,-9.522,-3.153
98.679335,-1.255,-9.515,-3.191
98.689224,-1.255,-9.553,-3.198
98.699113,-1.255,-9.515,-3.191
98.709002,-1.216,-9.522,-3.153
98.718891,-1.177,-9.515,-3.191
98.72878,-1.177,-9.533,-3.314
98.738669,-1.177,-9.54,-3.275
98.748566,-1.177,-9.54,-3.275
98.758463,-1.216,-9.567,-3.121
98.76836,-1.255,-9.547,-3.237
98.778257,-1.216,-9.547,-3.237
98.788154,-1.255,-9.54,-3.275
98.798051,-1.216,-9.578,-3.282
98.807948,-1.216,-9.501,-3.269
98.817845,-1.216,-9.456,-3.3
98.827742,-1.177,-9.462,-3.262
98.837639,-1.177,-9.456,-3.3
98.847536,-1.216,-9.424,-3.255
98.857433,-1.216,-9.501,-3.269
98.867362,-1.216,-9.567,-3.121
98.877291,-1.294,-9.522,-3.153
98.88722,-1.255,-9.501,-3.269
98.897149,-1.255,-9.417,-3.294
98.907078,-1.216,-9.462,-3.262
98.917007,-1.177,-9.476,-3.184
98.926936,-1.098,-9.501,-3.269
98.936865,-1.098,-9.462,-3.262
98.946794,-1.138,-9.456,-3.3
98.956723,-1.177,-9.469,-3.223
98.966652,-1.177,-9.487,-3.346
98.976581,-1.177,-9.533,-3.314
98.98651,-1.177,-9.508,-3.23
98.996439,-1.177,-9.553,-3.198
99.006392,-1.177,-9.56,-3.159
99.016345,-1.138,-9.519,-3.391
99.026298,-1.138,-9.553,-3.198
99.036251,-1.177,-9.522,-3.153
99.046204,-1.216,-9.515,-3.191
99.056157,-1.177,-9.515,-3.191
99.06611,-1.216,-9.535,-3.075
99.076063,-1.216,-9.56,-3.159
99.086016,-1.255,-9.522,-3.153
99.095969,-1.216,-9.535,-3.075
99.105922,-1.216,-9.528,-3.114
99.115875,-1.216,-9.54,-3.275
99.125828,-1.177,-9.533,-3.314
99.135781,-1.216,-9.515,-3.191
99.145733,-1.177,-9.526,-3.353
99.155685,-1.138,-9.533,-3.314
99.165637,-1.177,-9.56,-3.159
99.175589,-1.216,-9.515,-3.191
99.185541,-1.177,-9.508,-3.23
99.195493,-1.216,-9.487,-3.346
99.205445,-1.177,-9.508,-3.23
99.215397,-1.177,-9.476,-3.184
99.225349,-1.177,-9.456,-3.3
99.235301,-1.138,-9.462,-3.262
99.245253,-1.138,-9.469,-3.223
99.255205,-1.177,-9.462,-3.262
99.265157,-1.216,-9.508,-3.23
99.275109,-1.216,-9.528,-3.114
99.28506,-1.216,-9.487,-3.346
99.295011,-1.255,-9.449,-3.339
99.304962,-1.255,-9.501,-3.269
99.314913,-1.255,-9.456,-3.3
99.324864,-1.255,-9.449,-3.339
99.334815,-1.216,-9.424,-3.255
99.344766,-1.216,-9.456,-3.3
99.354717,-1.216,-9.456,-3.3
99.364668,-1.216,-9.449,-3.339
99.374619,-1.177,-9.417,-3.294
99.38457,-1.216,-9.449,-3.339
99.394521,-1.216,-9.469,-3.223
99.404472,-1.216,-9.449,-3.339
99.414453,-1.216,-9.515,-3.191
99.424434,-1.177,-9.508,-3.23
99.434415,-1.216,-9.494,-3.307
99.444396,-1.216,-9.494,-3.307
99.454377,-1.216,-9.501,-3.269
99.464358,-1.216,-9.494,-3.307
99.474339,-1.216,-9.553,-3.198
99.48432,-1.216,-9.508,-3.23
99.494301,-1.216,-9.462,-3.262
99.504282,-1.216,-9.501,-3.269
99.514263,-1.216,-9.501,-3.269
99.524244,-1.216,-9.501,-3.269
99.534225,-1.177,-9.501,-3.269
99.544206,-1.177,-9.501,-3.269
99.554188,-1.255,-9.553,-3.198
99.56417,-1.216,-9.56,-3.159
99.574152,-1.177,-9.567,-3.121
99.584134,-1.216,-9.592,-3.205
99.594116,-1.216,-9.522,-3.153
99.604098,-1.255,-9.547,-3.237
99.61408,-1.216,-9.553,-3.198
99.624062,-1.216,-9.515,-3.191
99.634044,-1.255,-9.54,-3.275
99.644026,-1.216,-9.501,-3.269
99.654008,-1.216,-9.508,-3.23
99.66399,-1.216,-9.501,-3.269
99.673972,-1.216,-9.49,-3.107
99.683959,-1.216,-9.515,-3.191
99.693946,-1.177,-9.533,-3.314
99.703933,-1.216,-9.56,-3.159
99.71392,-1.216,-9.515,-3.191
99.723907,-1.216,-9.501,-3.269
99.733894,-1.216,-9.515,-3.191
99.743881,-1.216,-9.508,-3.23
99.753868,-1.216,-9.501,-3.269
99.763855,-1.216,-9.476,-3.184
99.773842,-1.294,-9.469,-3.223
99.783829,-1.255,-9.424,-3.255
99.793816,-1.255,-9.437,-3.178
99.803803,-1.216,-9.469,-3.223
99.813808,-1.216,-9.501,-3.269
99.823813,-1.177,-9.528,-3.114
99.833818,-1.216,-9.501,-3.269
99.843823,-1.216,-9.508,-3.23
99.853828,-1.216,-9.508,-3.23
99.863833,-1.216,-9.553,-3.198
99.873838,-1.216,-9.533,-3.314
99.883843,-1.177,-9.515,-3.191
99.893848,-1.216,-9.567,-3.121
99.903853,-1.216,-9.56,-3.159
99.913858,-1.255,-9.515,-3.191
99.923863,-1.255,-9.54,-3.275
99.933868,-1.255,-9.508,-3.23
99.943873,-1.294,-9.487,-3.346
99.953887,-1.294,-9.442,-3.378
99.963901,-1.216,-9.481,-3.384
99.973915,-1.255,-9.515,-3.191
99.983929,-1.294,-9.476,-3.184
99.993943,-1.216,-9.508,-3.23
100.003957,-1.216,-9.494,-3.307
100.013971,-1.216,-9.494,-3.307
100.023985,-1.216,-9.515,-3.191
100.033999,-1.216,-9.469,-3.223
100.044013,-1.216,-9.469,-3.223
100.054027,-1.216,-9.424,-3.255
100.064041,-1.177,-9.469,-3.223
100.074063,-1.216,-9.476,-3.184
100.084085,-1.216,-9.501,-3.269
100.094107,-1.216,-9.547,-3.237
100.104129,-1.294,-9.515,-3.191
100.114151,-1.255,-9.553,-3.198
100.124173,-1.294,-9.508,-3.23
100.134195,-1.216,-9.501,-3.269
100.144217,-1.255,-9.547,-3.237
100.154239,-1.294,-9.528,-3.114
100.164261,-1.255,-9.547,-3.237
100.174283,-1.294,-9.528,-3.114
100.184305,-1.255,-9.528,-3.114
100.194327,-1.294,-9.508,-3.23
100.204311,-1.255,-9.522,-3.153
100.214295,-1.216,-9.56,-3.159
100.224279,-1.255,-9.508,-3.23
100.234263,-1.255,-9.522,-3.153
100.244247,-1.216,-9.515,-3.191
100.254231,-1.216,-9.528,-3.114
100.264215,-1.216,-9.553,-3.198
100.274199,-1.255,-9.553,-3.198
100.284183,-1.255,-9.553,-3.198
100.294167,-1.255,-9.553,-3.198
100.304151,-1.255,-9.522,-3.153
100.314135,-1.216,-9.515,-3.191
100.324119,-1.216,-9.522,-3.153
100.334103,-1.294,-9.469,-3.223
100.34406,-1.255,-9.522,-3.153
100.354017,-1.255,-9.528,-3.114
100.363974,-1.216,-9.508,-3.23
100.373931,-1.255,-9.547,-3.237
100.383888,-1.216,-9.522,-3.153
100.393845,-1.177,-9.508,-3.23
100.403802,-1.216,-9.501,-3.269
100.413759,-1.216,-9.547,-3.237
100.423716,-1.255,-9.508,-3.23
100.433673,-1.216,-9.494,-3.307
100.44363,-1.216,-9.481,-3.384
100.453587,-1.216,-9.501,-3.269
100.463544,-1.177,-9.54,-3.275
100.473501,-1.216,-9.533,-3.314
100.483414,-1.216,-9.487,-3.346
100.493327,-1.177,-9.54,-3.275
100.50324,-1.216,-9.56,-3.159
100.513153,-1.255,-9.501,-3.269
100.523066,-1.255,-9.522,-3.153
100.532979,-1.216,-9.476,-3.184
100.542892,-1.177,-9.508,-3.23
100.552805,-1.255,-9.469,-3.223
100.562718,-1.216,-9.483,-3.146
100.572631,-1.216,-9.508,-3.23
100.582544,-1.216,-9.515,-3.191
100.592457,-1.255,-9.508,-3.23
100.60237,-1.255,-9.553,-3.198
100.612248,-1.255,-9.56,-3.159
100.622126,-1.216,-9.494,-3.307
100.632004,-1.216,-9.56,-3.159
100.641882,-1.255,-9.483,-3.146
100.65176,-1.216,-9.522,-3.153
100.661638,-1.255,-9.515,-3.191
100.671516,-1.255,-9.476,-3.184
100.681394,-1.255,-9.522,-3.153
100.691272,-1.255,-9.508,-3.23
100.70115,-1.255,-9.56,-3.159
100.711028,-1.216,-9.515,-3.191
100.720906,-1.216,-9.392,-3.21
100.730784,-1.177,-9.469,-3.223
100.74064,-1.177,-9.54,-3.275
100.750496,-1.216,-9.553,-3.198
100.760352,-1.216,-9.585,-3.244
100.770208,-1.177,-9.553,-3.198
100.780064,-1.177,-9.522,-3.153
100.78992,-1.216,-9.501,-3.269
100.799776,-1.177,-9.515,-3.191
100.809632,-1.177,-9.553,-3.198
100.819488,-1.177,-9.522,-3.153
100.829344,-1.216,-9.508,-3.23
100.8392,-1.216,-9.508,-3.23
100.849056,-1.216,-9.547,-3.237
100.858912,-1.294,-9.533,-3.314
100.868774,-1.255,-9.547,-3.237
100.878636,-1.216,-9.553,-3.198
100.888498,-1.216,-9.487,-3.346
100.89836,-1.216,-9.469,-3.223
100.908222,-1.216,-9.469,-3.223
100.918084,-1.255,-9.497,-3.069
100.927946,-1.294,-9.497,-3.069
100.937808,-1.255,-9.476,-3.184
100.94767,-1.255,-9.483,-3.146
100.957532,-1.255,-9.535,-3.075
100.967394,-1.294,-9.515,-3.191
100.977256,-1.255,-9.535,-3.075
100.987118,-1.255,-9.451,-3.1
100.996984,-1.216,-9.51,-2.991
101.00685,-1.294,-9.528,-3.114
101.016716,-1.255,-9.56,-3.159
101.026582,-1.255,-9.592,-3.205
101.036448,-1.255,-9.606,-3.128
101.046314,-1.255,-9.547,-3.237
101.05618,-1.294,-9.56,-3.159
101.066046,-1.255,-9.508,-3.23
101.075912,-1.294,-9.56,-3.159
101.085778,-1.255,-9.553,-3.198
101.095644,-1.255,-9.508,-3.23
101.10551,-1.294,-9.522,-3.153
101.115376,-1.294,-9.483,-3.146
101.125261,-1.294,-9.442,-3.378
101.135146,-1.255,-9.462,-3.262
101.145031,-1.255,-9.508,-3.23
101.154916,-1.294,-9.515,-3.191
101.164801,-1.255,-9.522,-3.153
101.174686,-1.255,-9.494,-3.307
101.184571,-1.255,-9.522,-3.153
101.194456,-1.255,-9.476,-3.184
101.204341,-1.255,-9.469,-3.223
101.214226,-1.216,-9.476,-3.184
101.224111,-1.216,-9.483,-3.146
101.233996,-1.216,-9.515,-3.191
101.243881,-1.177,-9.501,-3.269
101.253744,-1.177,-9.442,-3.378
101.263607,-1.216,-9.553,-3.198
101.27347,-1.216,-9.56,-3.159
101.283333,-1.177,-9.508,-3.23
101.293196,-1.216,-9.553,-3.198
101.303059,-1.216,-9.515,-3.191
101.312922,-1.177,-9.553,-3.198
101.322785,-1.216,-9.528,-3.114
101.332648,-1.216,-9.528,-3.114
101.342511,-1.216,-9.553,-3.198
101.352374,-1.255,-9.553,-3.198
101.362237,-1.255,-9.567,-3.121
101.3721,-1.255,-9.515,-3.191
101.381963,-1.255,-9.542,-3.037
101.391842,-1.294,-9.553,-3.198
101.401721,-1.294,-9.56,-3.159
101.4116,-1.255,-9.612,-3.089
101.421479,-1.294,-9.567,-3.121
101.431358,-1.255,-9.567,-3.121
101.441237,-1.255,-9.56,-3.159
101.451116,-1.216,-9.522,-3.153
101.460995,-1.255,-9.567,-3.121
101.470874,-1.255,-9.56,-3.159
101.480753,-1.294,-9.553,-3.198
101.490632,-1.255,-9.515,-3.191
101.500511,-1.294,-9.56,-3.159
101.51039,-1.294,-9.547,-3.237
101.520269,-1.255,-9.515,-3.191
101.530148,-1.255,-9.515,-3.191
101.540027,-1.216,-9.483,-3.146
101.549888,-1.216,-9.49,-3.107
101.559749,-1.255,-9.462,-3.262
101.56961,-1.255,-9.542,-3.037
101.579471,-1.255,-9.508,-3.23
101.589332,-1.294,-9.508,-3.23
101.599193,-1.255,-9.547,-3.237
101.609054,-1.216,-9.56,-3.159
101.618915,-1.216,-9.515,-3.191
101.628776,-1.216,-9.469,-3.223
101.638637,-1.255,-9.476,-3.184
101.648498,-1.255,-9.501,-3.269
101.658359,-1.255,-9.515,-3.191
101.668213,-1.216,-9.515,-3.191
101.678067,-1.255,-9.508,-3.23
101.687921,-1.255,-9.54,-3.275
101.697775,-1.255,-9.508,-3.23
101.707629,-1.216,-9.522,-3.153
101.717483,-1.177,-9.535,-3.075
101.727337,-1.216,-9.515,-3.191
101.737191,-1.216,-9.528,-3.114
101.747045,-1.216,-9.501,-3.269
101.756899,-1.216,-9.515,-3.191
101.766753,-1.216,-9.522,-3.153
101.776607,-1.255,-9.508,-3.23
101.786461,-1.294,-9.508,-3.23
101.796321,-1.294,-9.515,-3.191
101.806181,-1.294,-9.522,-3.153
101.816041,-1.294,-9.515,-3.191
101.825901,-1.294,-9.528,-3.114
101.835761,-1.294,-9.528,-3.114
101.845621,-1.294,-9.547,-3.237
101.855481,-1.334,-9.522,-3.153
101.865341,-1.294,-9.508,-3.23
101.875201,-1.255,-9.522,-3.153
101.885061,-1.216,-9.522,-3.153
101.894921,-1.177,-9.528,-3.114
101.904781,-1.216,-9.528,-3.114
101.914641,-1.216,-9.515,-3.191
101.92453,-1.216,-9.469,-3.223
101.934419,-1.255,-9.508,-3.23
101.944308,-1.216,-9.515,-3.191
101.954197,-1.255,-9.535,-3.075
101.964086,-1.216,-9.54,-3.275
101.973975,-1.177,-9.567,-3.121
101.983864,-1.138,-9.553,-3.198
101.993753,-1.138,-9.501,-3.269
102.003642,-1.138,-9.528,-3.114
102.013531,-1.138,-9.515,-3.191
102.02342,-1.177,-9.469,-3.223
102.033309,-1.255,-9.469,-3.223
102.043198,-1.334,-9.497,-3.069
102.053082,-1.294,-9.497,-3.069
102.062966,-1.255,-9.469,-3.223
102.07285,-1.255,-9.528,-3.114
102.082734,-1.255,-9.522,-3.153
102.092618,-1.177,-9.528,-3.114
102.102502,-1.216,-9.508,-3.23
102.112386,-1.216,-9.522,-3.153
102.12227,-1.255,-9.56,-3.159
102.132154,-1.294,-9.522,-3.153
102.142038,-1.294,-9.56,-3.159
102.151922,-1.294,-9.606,-3.128
102.161806,-1.334,-9.599,-3.166
102.17169,-1.294,-9.54,-3.275
102.181574,-1.334,-9.56,-3.159
102.191458,-1.334,-9.553,-3.198
102.201345,-1.255,-9.535,-3.075
102.211232,-1.255,-9.522,-3.153
102.221119,-1.216,-9.476,-3.184
102.231006,-1.255,-9.431,-3.216
102.240893,-1.255,-9.497,-3.069
102.25078,-1.255,-9.424,-3.255
102.260667,-1.255,-9.462,-3.262
102.270554,-1.294,-9.469,-3.223
102.280441,-1.255,-9.469,-3.223
102.290328,-1.294,-9.469,-3.223
102.300215,-1.255,-9.431,-3.216
102.310102,-1.255,-9.469,-3.223
102.319989,-1.216,-9.515,-3.191
102.329898,-1.216,-9.515,-3.191
102.339807,-1.255,-9.515,-3.191
102.349716,-1.255,-9.547,-3.237
102.359625,-1.255,-9.522,-3.153
102.369534,-1.294,-9.515,-3.191
102.379443,-1.294,-9.567,-3.121
102.389352,-1.255,-9.522,-3.153
102.399261,-1.255,-9.535,-3.075
102.40917,-1.255,-9.56,-3.159
102.419079,-1.255,-9.522,-3.153
102.428988,-1.255,-9.535,-3.075
102.438897,-1.255,-9.542,-3.037
102.448806,-1.255,-9.49,-3.107
102.458715,-1.255,-9.528,-3.114
102.468646,-1.216,-9.542,-3.037
102.478577,-1.216,-9.528,-3.114
102.488508,-1.177,-9.581,-3.044
102.498439,-1.216,-9.587,-3.005
102.50837,-1.216,-9.528,-3.114
102.518301,-1.216,-9.522,-3.153
102.528232,-1.177,-9.476,-3.184
102.538163,-1.138,-9.528,-3.114
102.548094,-1.177,-9.567,-3.121
102.558025,-1.216,-9.567,-3.121
102.567956,-1.177,-9.606,-3.128
102.577887,-1.177,-9.581,-3.044
102.587818,-1.177,-9.567,-3.121
102.5978,-1.138,-9.56,-3.159
102.607782,-1.177,-9.54,-3.275
102.617764,-1.216,-9.56,-3.159
102.627746,-1.255,-9.567,-3.121
102.637728,-1.255,-9.535,-3.075
102.64771,-1.216,-9.522,-3.153
102.657692,-1.255,-9.56,-3.159
102.667674,-1.294,-9.508,-3.23
102.677656,-1.294,-9.567,-3.121
102.687638,-1.294,-9.535,-3.075
102.69762,-1.255,-9.483,-3.146
102.707602,-1.294,-9.508,-3.23
102.717584,-1.255,-9.515,-3.191
102.727591,-1.216,-9.535,-3.075
102.737598,-1.216,-9.515,-3.191
102.747605,-1.216,-9.547,-3.237
102.757612,-1.216,-9.547,-3.237
102.767619,-1.216,-9.553,-3.198
102.777626,-1.255,-9.501,-3.269
102.787633,-1.216,-9.483,-3.146
102.79764,-1.255,-9.515,-3.191
102.807647,-1.255,-9.469,-3.223
102.817654,-1.294,-9.462,-3.262
102.827661,-1.294,-9.476,-3.184
102.837668,-1.255,-9.469,-3.223
102.847675,-1.255,-9.522,-3.153
102.857682,-1.255,-9.469,-3.223
102.86767,-1.255,-9.483,-3.146
102.877658,-1.255,-9.483,-3.146
102.887646,-1.216,-9.483,-3.146
102.897634,-1.255,-9.508,-3.23
102.907622,-1.294,-9.515,-3.191
102.91761,-1.294,-9.574,-3.082
102.927598,-1.294,-9.567,-3.121
102.937586,-1.255,-9.515,-3.191
102.947574,-1.255,-9.469,-3.223
102.957562,-1.255,-9.581,-3.044
102.96755,-1.255,-9.56,-3.159
102.977538,-1.255,-9.522,-3.153
102.987526,-1.294,-9.535,-3.075
102.997456,-1.255,-9.501,-3.269
103.007386,-1.294,-9.542,-3.037
103.017316,-1.294,-9.574,-3.082
103.027246,-1.294,-9.508,-3.23
103.037176,-1.255,-9.54,-3.275
103.047106,-1.255,-9.553,-3.198
103.057036,-1.255,-9.599,-3.166
103.066966,-1.255,-9.606,-3.128
103.076896,-1.216,-9.585,-3.244
103.086826,-1.216,-9.515,-3.191
103.096756,-1.177,-9.528,-3.114
103.106686,-1.177,-9.462,-3.262
103.116616,-1.177,-9.476,-3.184
103.126546,-1.216,-9.451,-3.1
103.136424,-1.255,-9.483,-3.146
103.146302,-1.255,-9.465,-3.023
103.15618,-1.294,-9.483,-3.146
103.166058,-1.294,-9.483,-3.146
103.175936,-1.294,-9.522,-3.153
103.185814,-1.334,-9.483,-3.146
103.195692,-1.294,-9.542,-3.037
103.20557,-1.255,-9.574,-3.082
103.215448,-1.255,-9.567,-3.121
103.225326,-1.294,-9.567,-3.121
103.235204,-1.294,-9.56,-3.159
103.245082,-1.294,-9.567,-3.121
103.25496,-1.373,-9.56,-3.159
103.264809,-1.334,-9.56,-3.159
103.274658,-1.294,-9.494,-3.307
103.284507,-1.294,-9.462,-3.262
103.294356,-1.334,-9.515,-3.191
103.304205,-1.294,-9.508,-3.23
103.314054,-1.334,-9.624,-3.25
103.323903,-1.334,-9.508,-3.23
103.333752,-1.294,-9.515,-3.191
103.343601,-1.334,-9.501,-3.269
103.35345,-1.294,-9.522,-3.153
103.363299,-1.294,-9.501,-3.269
103.373148,-1.294,-9.476,-3.184
103.382997,-1.334,-9.522,-3.153
103.39283,-1.255,-9.522,-3.153
103.402663,-1.294,-9.469,-3.223
103.412496,-1.255,-9.469,-3.223
103.422329,-1.216,-9.483,-3.146
103.432162,-1.216,-9.49,-3.107
103.441995,-1.255,-9.483,-3.146
103.451828,-1.294,-9.483,-3.146
103.461661,-1.294,-9.515,-3.191
103.471494,-1.294,-9.483,-3.146
103.481327,-1.294,-9.483,-3.146
103.49116,-1.294,-9.547,-3.237
103.500993,-1.334,-9.535,-3.075
103.510826,-1.255,-9.56,-3.159
103.520654,-1.216,-9.522,-3.153
103.530482,-1.216,-9.522,-3.153
103.54031,-1.177,-9.501,-3.269
103.550138,-1.216,-9.542,-3.037
103.559966,-1.216,-9.542,-3.037
103.569794,-1.177,-9.528,-3.114
103.579622,-1.255,-9.587,-3.005
103.58945,-1.294,-9.51,-2.991
103.599278,-1.294,-9.458,-3.062
103.609106,-1.294,-9.503,-3.03
103.618934,-1.255,-9.549,-2.998
103.628762,-1.294,-9.567,-3.121
103.63859,-1.294,-9.619,-3.05
103.648385,-1.255,-9.572,-3.321
103.65818,-1.216,-9.567,-3.121
103.667975,-1.255,-9.553,-3.198
103.67777,-1.294,-9.599,-3.166
103.687565,-1.255,-9.581,-3.044
103.69736,-1.216,-9.567,-3.121
103.707155,-1.255,-9.567,-3.121
103.71695,-1.294,-9.574,-3.082
103.726745,-1.255,-9.581,-3.044
103.73654,-1.294,-9.56,-3.159
103.746335,-1.294,-9.528,-3.114
103.75613,-1.294,-9.528,-3.114
103.765925,-1.216,-9.528,-3.114
103.77572,-1.255,-9.476,-3.184
103.785501,-1.294,-9.515,-3.191
